@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Membrane_projections_0_11_1 numeric
@attribute Membrane_projections_1_11_1 numeric
@attribute Membrane_projections_2_11_1 numeric
@attribute Membrane_projections_3_11_1 numeric
@attribute Membrane_projections_4_11_1 numeric
@attribute Membrane_projections_5_11_1 numeric
@attribute class {'class 1','class 2'}

@data
31116,43723.007813,359651.59375,-399590,4154773504,-210478.21875,-588701.75,-1.119806,2.284159302907812E22,143053062144,30529.373047,40627.625,344210.15625,-382502.125,3757975552,-201341.984375,-563662.25,-1.118078,1.9206710748229627E22,131275980800,15819404,2847064.75,22300412,2399705.25,27480.714844,24218.011719,257736.40625,-288040.40625,2338448384,-152381.375,-423699.4375,-1.104763,6.107510472762318E21,73613484032,3048.658203,3244590.5,583954.25,6775152,672665.875,23109.681641,9075.587891,143393.421875,-166482.25,2095641600,-96959.28125,-236005.21875,-1.121054,5.3586143498137607E20,19333773312,7419.691406,4371.033203,535119.375,39678.648438,1055699.875,134212.28125,19852.572266,27691.699219,15563,198525.71875,4092.349365,19014.025391,'class 1'
28270,42041.289063,319158.84375,-361328,-2443603968,-174023.21875,-548632.8125,-0.889548,1.8321497842172471E22,140332335104,27876.058594,40086.898438,307479.8125,-347002.125,-2658050048,-166003.046875,-528001.1875,-0.896032,1.5778910733647072E22,131042672640,21602978,2395193.25,23254536,2354184,25593.472656,30233.283203,242075.5,-268759.125,-2598009856,-125037.601563,-412480.65625,-0.936467,5.968017103804051E21,82623504384,2282.585938,6684337,423642.65625,7246765.5,681733.875,21487.208984,20813.605469,134400.140625,-153383.65625,385115136,-79245.132813,-227522.1875,-0.981575,5.172565723394993E20,21986082816,6388.849609,4106.263672,1113897.375,32237.705078,1248182.5,132018.921875,19418.847656,28657.273438,14232.099609,194188.46875,5169.898926,18166.375,'class 1'
23934,20378.652344,257039.71875,-153096,-31984029696,41438.378906,-347630.375,-1.146099,3.5479737855643327E21,151374495744,23955.591797,19470.150391,247101.9375,-158826.1875,-27859693568,26014.648438,-343667.03125,-1.136895,3.4474666712053286E21,136664539136,11387761,2735880.25,22229578,3103483.5,23840.851563,14775.009766,199193.359375,-182765.078125,-9661980672,-48553.492188,-316976.65625,-1.061723,2.4067247667667E21,72050999296,114.740234,3661059,890298.125,6161886.5,964402.5,21145.3125,12446.423828,121068.96875,-139789.46875,536320512,-73842.875,-205736.0625,-0.965137,3.3993328317066904E20,17395814400,2810.279297,2695.539063,860463.25,61317.511719,1073977,195462.71875,18734.746094,24767.226563,14053.700195,187347.453125,4096.764648,17970.976563,'class 1'
21094,30704.763672,196311.78125,-95846,-27763447808,77532.382813,-269224.375,-0.969266,1.1045817661627449E21,120240250880,21134.998047,30685.894531,191920.265625,-104199.367188,-25326022656,63253.316406,-271652.0625,-0.962252,1.2177955757641423E21,112161603584,20131098,1675834,23519940,2866740.5,21193.552734,30043.478516,173567.546875,-146704.6875,-12604807168,-12595.134766,-280814.25,-0.925691,1.5483437443394642E21,71941488640,-58.554688,7235543,562363.0625,6599920,921115.6875,18934.660156,23248.253906,112227.007813,-120600.578125,-1569462272,-48450.824219,-192750.328125,-0.860662,3.028506086545283E20,20822347776,2200.337891,2258.892578,1420980.375,47908.101563,1249177,181870.703125,17298.517578,29238.544922,12347.700195,172985.171875,5627.867188,14680.011719,'class 1'
23247,11658.217773,220310.734375,-180878,-22493743104,-5741.038086,-356014.96875,-0.673701,4.0140901545476914E21,122691821568,23099.808594,10471.288086,215886.5625,-181186.3125,-20665966592,-11265.487305,-351107.125,-0.677671,3.791438099945005E21,115492347904,14023775,3047639.5,23740088,3640496.75,22136.488281,9374.074219,194266.875,-190532.5,-10200002560,-51695.683594,-329369.3125,-0.721547,2.799029108182293E21,77102645248,963.320313,3748724,1255213.875,5593878,1246066.25,19034.560547,12864.65332,117639.335938,-129788.546875,-1190367488,-56292.734375,-203284.359375,-0.759174,3.639635759886437E20,21606537216,4065.248047,3101.927734,1121587.75,77226.132813,1051381.625,255647.4375,17062.578125,24824.908203,12782.599609,170625.78125,4665.089844,14630.099609,'class 1'
22634,45746.136719,448974.8125,-149602,-102020366336,178446.109375,-477650.09375,-0.250595,9.634071049473387E21,430462238720,21933.896484,42859.0625,414653.21875,-150492.859375,-86153805824,152518.390625,-453504.125,-0.262205,8.317815808330834E21,367263285248,21012460,4332953.5,24144074,4432553.5,20193.246094,29451.404297,246333.46875,-159272.96875,-24622284800,16693.666016,-335239.59375,-0.367631,3.1419900417555783E21,123857027072,1740.650391,2555180.5,1518097.125,4673725,1589023.75,17761.849609,14905.759766,102131.039063,-103506.023438,-1645407360,-37750.554688,-169261.484375,-0.570577,1.8529128280955552E20,17295126528,4172.046875,2431.396484,930184.875,102607.0625,860299.4375,340854.1875,15955.546875,20717.900391,12749.818359,159555.46875,3060.872314,14956.863281,'class 1'
26539,31977.277344,542151.1875,-549994,-66806259712,-172595.515625,-927392.5,-0.764377,1.723360764064491E23,569718472704,26180.261719,28216.697266,509381.6875,-518275.96875,-57664847872,-164980.984375,-871570.9375,-0.759009,1.3410873914299317E23,499269369856,30747816,2508600.75,26156678,3775286.75,22862.861328,7877.241211,339816.71875,-351161.71875,-22256893952,-120758.742188,-581564.6875,-0.726525,2.618487398945381E22,212342128640,3317.400391,3421945,1457766.625,5123056,1404433.125,17339.9375,8898.580078,140642.203125,-147744.03125,-3193662976,-54734.6875,-240753.375,-0.70618,7.553235336730006E20,34602950656,8840.324219,5522.923828,1202179.875,86537.4375,979849.75,300645.96875,15088.387695,24386.544922,9313.049805,150883.875,5590.592773,13317.172852,'class 1'
31130,126190.4375,518936.21875,-469420,-77118005248,-105817.484375,-833022.5,-0.551364,1.1652977566708313E23,528827154432,28766.121094,114700.179688,485010.53125,-438372.96875,-67840155648,-97957.242188,-778788.6875,-0.553087,8.907724646891558E22,463531474944,45889916,3608879.5,26828318,4382648.5,20541.472656,59924.996094,309162.46875,-280030.03125,-28733360128,-60171.976563,-499888.09375,-0.57542,1.516191195519778E22,193350254592,8224.648438,3171896.25,1214565.625,4389980,1674042.375,15944.21875,17300.445313,122646.132813,-117971.46875,-3862887680,-32284.804688,-203658.140625,-0.623728,4.0873368396247335E20,29368817664,12821.902344,4597.253906,989302.3125,102753.335938,786895.4375,377642.46875,13171.239258,18993.347656,8359.650391,131712.390625,3981.85791,12793.289063,'class 1'
40147,128264.164063,741230.0625,-921278,94446952448,-578143.4375,-1264412.625,-0.911257,3.99733342001115E23,470965354496,36679.507813,117303.84375,688922.375,-854240.5,78988918784,-532615.25,-1175865.75,-0.910158,3.0193996392137537E23,413771235328,61400376,1490500.625,28043674,3816683.5,23288.746094,63622.507813,419833.59375,-510211.8125,20957143040,-300159.75,-720263.875,-0.892135,4.594253484989762E22,176487497728,13390.761719,3666652.75,807790.875,4224756.5,1501236.125,15005.713867,18678.445313,144530.203125,-163977.984375,-722057216,-77697.90625,-250258.0625,-0.788756,8.006673932024828E20,29777008640,21673.792969,8283.032227,857968.0625,98775.453125,678390.8125,384704.5625,11830.306641,16983.955078,7514.09082,118303.0625,3705.435303,10632.023438,'class 1'
19869,63994.605469,137726.15625,-154530,1498875648,-87664.429688,-221395.578125,1.214258,4.2706178633349936E20,17884018688,20002.238281,60042.785156,139915.53125,-158491.984375,1916171136,-92433.25,-224550.71875,1.232476,4.3846518206497817E20,17455026176,14481338,2635426.5,10563468,2311820.5,20245.316406,38517.324219,144909.796875,-169708.5,3473958144,-108665.1875,-230751.8125,1.321159,4.292826942684906E20,14905144320,-243.078125,2249371,756197.125,2999045,561203.0625,17988.074219,15888.197266,105163.3125,-127002.703125,2450025216,-87223.359375,-166782.046875,1.403666,1.0209421981128013E20,6329584640,2014.164063,2257.242188,103002.070313,29522.351563,269622.5,21860.732422,14670.549805,18215.400391,11695.260742,146705.5,2353.580078,14616.724609,'class 1'
27419,27823.769531,448493.375,-512200,24325230592,-309069.5625,-715330.4375,-1.278687,4.330012883333128E22,165047910400,26827.474609,26550.910156,423323.46875,-484776.0625,22629023744,-294715.71875,-674836.4375,-1.285371,3.3956690830410803E22,144491741184,12703962,4420395.5,10795823,2351653.75,23386.164063,20099.214844,283556.84375,-330844.5,13022781440,-211087.484375,-450601.5,-1.332938,6.279278325500182E21,57366966272,3441.310547,2172632,906664.125,3023774,574120.75,18544.814453,12439.407227,129492.039063,-156812.765625,3846258176,-108840.875,-204784.65625,-1.451028,2.2635834117415187E20,9205209088,8282.660156,4841.349609,101100.929688,28330.039063,240376.84375,23229.886719,15713.799805,20575.400391,12705.043945,157138,3048.397705,14691.84082,'class 1'
22496,37803.136719,332186.125,-323892,-3510589952,-151447.53125,-496336.46875,-1.454514,1.247840271073233E22,118948388864,22110.466797,35649.308594,314933.71875,-309439.78125,-2418866944,-147091.03125,-471788.53125,-1.4542,1.009508878072861E22,105428459520,8350523.5,5554791.5,9316730,2184212.75,19882.070313,25370.916016,215100.359375,-222432.546875,1313051904,-117284.992188,-327580.09375,-1.45505,2.188038835323355E21,44224032768,2228.396484,1993776,994978.625,2698126,571621.3125,16724.21875,14762.580078,103244,-113646.570313,1104432000,-67554.773438,-159738.375,-1.495865,1.0975391039157699E20,8497816064,5386.248047,3157.851563,94312.304688,32106.083984,232416.078125,24692.998047,14497.645508,19676.408203,11364.130859,144976.453125,2989.293213,13522.335938,'class 1'
17604,31355.158203,260851.5625,-196958,-14767083520,-40544.453125,-353371.53125,1.516908,3.796260047771035E21,97860788224,17482.564453,29867.648438,247672.390625,-187081.46875,-13264309248,-38709.714844,-335453.21875,1.524713,3.0819387628492434E21,88056709120,5488692,4622143.5,7717399,2035069,16483.683594,22487.875,169016.984375,-126721.921875,-6254267392,-25386.445313,-228057.40625,1.56839,6.596089530049605E20,41075515392,998.880859,1820612.25,748358.4375,2318243.5,569395.875,14732.946289,14297.231445,82088.328125,-68216.609375,-1049661248,-21173.675781,-115259.539063,-1.530512,4.119353298811617E19,8852150272,2749.618164,1750.737305,81077.695313,29007.501953,223410.53125,27176.8125,13279.515625,18572.044922,10238.318359,132795.15625,2755.730469,12262.273438,'class 1'
15761,18124.509766,239067.78125,-149930,-17617405952,2507.386719,-302367.375,1.492832,2.0893926927728734E21,92948627456,15517.743164,17622.460938,225538.390625,-139402,-15931086848,4783.011719,-283587,1.498847,1.6159883736925224E21,83157270528,3282664.5,3029698,6291094.5,1903541.75,14181.086914,14576.541992,147466.46875,-79017.421875,-7769778176,17578.207031,-175613.046875,1.539311,2.3303473410768214E20,37322862592,1336.65625,1330695.875,509539.625,1951763.125,571213.3125,13029.371094,11043.609375,71130.3125,-33962.769531,-1958302464,13436.279297,-81361.820313,-1.536501,1.0365862474648912E19,8986679296,2488.37207,1151.71582,64990.203125,20698.947266,216487.15625,31485.972656,12335.981445,17346.226563,8986.318359,123359.8125,2588.810547,11483.59082,'class 1'
14843,9633.349609,225307.8125,-177988,-9544417280,-45835.253906,-310140.75,1.562373,2.2130632273903275E21,69857394688,14563.511719,9238.819336,210156.953125,-161858.625,-8985862144,-37217.472656,-286499.78125,1.56277,1.6280007405361147E21,62141669376,2391847,1226665.5,5251875.5,1826352,13042.62207,7393.226074,128641.460938,-75335.070313,-5436731904,7463.335938,-158133.46875,-1.568016,1.5563180711671654E20,27422304256,1520.889648,752385.5,351811.28125,1659524.25,587822.25,11903.458008,6370.564941,65303.117188,-15877.519531,-2011227136,29666.425781,-61421.464844,-1.535959,2.09163835291362918E18,8297003520,2660.053711,1139.164063,53820.554688,13520.628906,215237.984375,38393.050781,11740.600586,16494.318359,8878.954102,117406.007813,2484.270752,10982.59082,'class 1'
15328,12265.374023,207784.671875,-191078,-3453936128,-78910.101563,-303245.90625,-1.50091,1.837462596255163E21,50326548480,14868.337891,11214.446289,192943.96875,-172441.40625,-3843954176,-66243.648438,-278639.15625,-1.504592,1.3414478145081102E21,45111853056,1996367.5,505396.90625,4719644,1845589.625,12602.431641,5314.945313,115972.273438,-73473.15625,-4044098048,-31.514439,-146914.796875,-1.529374,1.164667983150564E20,21574699008,2265.90625,452434.71875,265352.8125,1491456.625,627616.9375,11432.816406,1879.082764,62328.554688,-10023.019531,-1892689408,33769.730469,-53815.769531,-1.559428,7.7065773295180186E17,7671219200,3435.521484,1169.615234,50425.851563,20472.332031,223217.171875,48176.597656,11346.279297,16056.727539,8905.5,113462.796875,2493.043213,10557.402344,'class 1'
13093,15163.026367,202251.34375,-110346,-14423793664,21820.011719,-242512.015625,-1.529616,8.507711353256306E20,69871419392,12997.330078,13825.227539,189940.46875,-101801.1875,-12895732736,22643.994141,-226246.375,-1.535381,6.41980527057293E20,61946413056,2088639,1004103.1875,4731650.5,1975569.25,12299.293945,6972.935059,121789.835938,-51913.832031,-6069724672,30204.902344,-134032.5625,1.562786,7.2696023265572815E19,26973945856,698.036133,566194.5625,305668.28125,1483063.5,688936.1875,11623.055664,4395.223633,64312.527344,-12838.058594,-1990847360,32240.21875,-57916.335938,1.53498,1.33965609983750963E18,8128204288,1374.274414,676.238281,62938.226563,41576.417969,243526.84375,60201.917969,11239.887695,15991.90918,8849,112398.875,2595.799316,10243.391602,'class 1'
14339,23813.664063,215462.515625,-110108,-17510569984,33215.109375,-253431.109375,1.476577,9.961624605771484E20,82166054912,14191.332031,22134.814453,205020.609375,-103345.398438,-16024762368,33383.632813,-240074.4375,1.473688,7.986633617370471E20,74779312128,3048188,2615811.5,5248421,2194011.25,13342.729492,14108.12793,142031.890625,-62783.65625,-8349234176,33832.5,-159399.8125,1.457983,1.4718132138544411E20,37338726400,848.602539,1104433.125,418453.03125,1642152,768540.3125,12502.398438,9430.749023,70963.78125,-26438.597656,-2184072704,22129.111328,-75006.304688,1.513084,6.5952621695399363E18,9435289600,1688.933594,840.331055,110301.6875,52513.539063,278597.34375,72731.164063,11743.748047,16287.636719,9278.150391,117437.484375,2550.805176,10670.238281,'class 1'
17633,25190.818359,262756.15625,-205228,-15425772544,-44121.183594,-366334.8125,1.370978,4.3728142497667267E21,103821623296,17367.039063,24460.056641,249496.03125,-194119.25,-13937885184,-41284.523438,-346953.96875,1.377829,3.520799346887756E21,93433815040,5214673.5,4399216.5,6160142.5,2461108.25,15833.99707,20662.525391,171520.125,-126866.460938,-7116654592,-21318.230469,-232414.6875,1.425934,7.172251918877715E20,44561715200,1533.041992,1811402,601427.5,1951687.875,862179.0625,14027.233398,13625.378906,80796.351563,-52659.152344,-1877961472,-1952.072632,-103366.234375,1.561657,2.8519697750230565E19,10284831744,3339.805664,1806.763672,164085.171875,64633.691406,330021.75,83211.84375,12950.625,17145.5,10405.181641,129506.25,2447.451416,12077.673828,'class 1'
20989,31693.001953,331057.71875,-334512,925443008,-170045.8125,-498978.1875,1.506258,1.2107002108462154E22,108196503552,20753.792969,30367.746094,312683.40625,-316954.15625,1186568576,-162266.03125,-471642.28125,1.513221,9.615390118219054E21,95713673216,8254884,4668381,7332757.5,2722020.5,19052.015625,23738.052734,209273,-213867.0625,971601408,-111577.390625,-316156.75,1.56662,1.9143062500595907E21,41852710912,1701.777344,2300214.25,871207.1875,2398351,946457.75,15973.391602,15538.363281,94527.054688,-86314.695313,-808161728,-34635.703125,-137993.6875,-1.459053,7.958982043423998E19,10682872832,4780.401367,3078.624023,201430.3125,80632.78125,398192.84375,89160.53125,14552.658203,18277.818359,11370.200195,145526.578125,2537.600586,14488.533203,'class 1'
27023,20725.419922,385707.34375,-463268,30540554240,-311235.90625,-615300.0625,-1.335122,1.9842443375228874E22,92455026688,26238.935547,20238.515625,362958.40625,-433337.75,25883207680,-288209.5625,-578465.9375,-1.33708,1.5820370871816645E22,84248780800,9835416,3858224,8667283,2904870,22220.488281,17969.798828,240383.953125,-275016.0625,7839691776,-169807.859375,-380224.25,-1.341452,3.348692598277932E21,44275060736,4018.447266,2281331.75,1248691.5,2979441.75,985283.625,17984.433594,14732.779297,110013.726563,-117527.828125,548850304,-63635.832031,-171419.828125,-1.332324,1.6046854997121014E20,11617388544,8254.501953,4236.054688,211946.65625,97757.859375,481895.625,89188.695313,15961.351563,19503.544922,11853.299805,159613.515625,2736.523193,16708.304688,'class 1'
26205,13891.719727,337588.9375,-368334,6591347200,-203027.8125,-533640.1875,-1.274561,1.4829340263014885E22,109304545280,25826.214844,12910.405273,322154.125,-351957.34375,6190955008,-194548.53125,-509366.15625,-1.274942,1.2277167242682628E22,99110141952,9448684,2956284.75,10136312,2939345,23504.685547,12257.142578,234037.34375,-258637.9375,4073320192,-146165.375,-371110.5,-1.273331,3.384835955612417E21,50600308736,2321.529297,1780902.875,1723530,3688445.25,954678,19735.810547,12616.675781,121453.5,-139371.578125,1898755840,-84990.03125,-193753.125,-1.283053,2.297796695160699E20,11829411840,6090.404297,3768.875,205379.15625,105682.273438,578201.25,83519.578125,16789.496094,20862.591797,12526.25,167894.96875,2909.14209,16948.140625,'class 1'
24756,26305.150391,266470.125,-226274,-10706522112,-72955.695313,-379592.3125,-1.438541,4.814124510527552E21,94026014720,24712.115234,24924.746094,258385.171875,-228265.453125,-8128583168,-82818.328125,-373712.5625,-1.431522,4.4091067888388685E21,84619460608,9388433,1913373.75,11772844,2783036.5,24045.320313,17686.693359,210433.96875,-222596.3125,1894822528,-120163.617188,-325029,-1.378494,2.0795679494482763E21,41969827840,666.794922,2301024.25,1040311.625,4504442,856397.625,21060.990234,11214.860352,127608.03125,-151460.984375,3075970816,-99894.171875,-203027.796875,-1.345417,2.440069453592123E20,10636546048,3651.125,2984.330078,209224.765625,87253.914063,682715.25,73802.734375,17392.310547,22589.908203,13130.681641,173923.109375,3061.205078,16900.371094,'class 1'
27640,29473.392578,265658.90625,-301100,9994392576,-188534.859375,-413665.125,1.526818,4.5950398697796964E21,50683637760,27322.724609,27711.150391,258390.1875,-292652,9410644992,-183104.515625,-402199.5,1.535885,4.11119282906338E21,48002609152,10569616,834895.0625,13613508,2462332.25,25385.228516,19134.984375,212125.625,-241063.109375,6545757696,-151720.515625,-330405.6875,-1.544166,1.8554042334831654E21,31928391680,1937.496094,2817078.25,454015.0625,5391358.5,714588.75,21925.568359,10622.764648,132845.90625,-155872.65625,3296011776,-103165.351563,-208579.96875,-1.499419,2.699861533237455E20,11112240128,5397.15625,3459.660156,228372.46875,52070.375,790058.125,62432.5625,18172.076172,24304.044922,14650.545898,181720.765625,3101.24292,16711.28125,'class 1'
29560,17295,310710.125,-365120,17594220544,-239685.03125,-490554.96875,1.409392,8.390126729847802E21,62935732224,29049.933594,16858.923828,299040.125,-349152.8125,15564105728,-227034.765625,-471270.84375,1.417729,7.271947681616351E21,59651264512,11776656,318297.84375,15653818,2071856.625,26237.134766,14838.232422,232208.65625,-260723.46875,6800472576,-159759.578125,-361687.375,1.464369,2.7717395462402416E21,40774832128,2812.798828,3204625.75,143619.640625,6302931.5,563620.25,22375.201172,9566.111328,140802.6875,-153569.9375,1841563264,-89896.023438,-217243.859375,1.502488,3.824683742762998E20,16217470976,6674.732422,3861.933594,251592.6875,22733.679688,894481.875,51711.722656,18872.275391,25966.455078,15110.136719,188722.75,3530.750488,17765.597656,'class 1'
28545,3760.744873,346626.3125,-315498,-13009106944,-120834.5625,-510161.4375,1.377111,1.5087663359941136E22,151575412736,28181.037109,4126.563965,332929.15625,-305415.96875,-11156293632,-119738.773438,-491093.15625,1.380662,1.2863542669565707E22,137904078848,12698417,285087.53125,17856718,1727384.875,26079.21875,8160.060547,254847.40625,-242128.890625,-4167871488,-104926.59375,-379331.1875,1.404144,4.4144438358722793E21,75297882112,2101.818359,3484849.5,41202.945313,7190706,434717.8125,22589.013672,7279.648926,152048.9375,-148778.21875,-717212864,-69715.257813,-227841.1875,1.434901,5.534582653629078E20,25003808768,5592.023438,3490.205078,273869.59375,8585.612305,990541.5625,43189.957031,19373.337891,26904.226563,14671.363281,193733.375,4237.779297,18741.25,'class 1'
